Neighbourhood (CBS),Neighbourhood (Cij),geometry,Number of ambulance calls
Oostduinen,70 Oostduinen,"POLYGON ((4.302904676258934 52.12832409923707, 4.302980128091624 52.12826887444509, 4.303227920232574 52.12808750538145, 4.303670536295368 52.1277635495611, 4.304935152318347 52.12683809479541, 4.306072922712804 52.12600311200445, 4.306099031028843 52.1259839542097, 4.307837229551438 52.1247082431071, 4.307847057192546 52.12470102484022, 4.308131914883004 52.12449194909079, 4.308292094032022 52.1243743869144, 4.308574659096438 52.124166988223, 4.308587013428594 52.12415792384489, 4.308986324758643 52.12386483313667, 4.309065207540095 52.12380693884141, 4.309123337216949 52.12376427109731, 4.30978989111025 52.12327524094847, 4.310178553592313 52.12299008465861, 4.310686493545114 52.12261746927115, 4.313404487813674 52.12062346253844, 4.316130053499051 52.11862258690304, 4.316965375636493 52.11800931604982, 4.317345518922719 52.11772973136262, 4.317636271342119 52.11751589532711, 4.317763383614376 52.11742225432291, 4.317774561040228 52.11741402320192, 4.318266700349926 52.11705145207031, 4.318814280423445 52.11665062210835, 4.318933348377348 52.11656346851129, 4.318983136573364 52.11652686827787, 4.31945566421358 52.11617945793866, 4.31957408490637 52.11609239659391, 4.319678011390931 52.11601610725383, 4.320781609894087 52.11520587945945, 4.321351882619933 52.11478772446441, 4.322258245664772 52.11412385959638, 4.323652908095447 52.11310053369031, 4.324356096958456 52.11257884525043, 4.324830284198946 52.11223114115261, 4.325624822582111 52.11164679093005, 4.326095955192092 52.1113002766403, 4.326531425376793 52.11097482391359, 4.326648636630097 52.11088893135437, 4.326777660057243 52.11079437188186, 4.327905973848317 52.10996825557202, 4.328502391401969 52.10953155984052, 4.328835925531731 52.10928734903273, 4.32480674164277 52.10819377759972, 4.324570201427305 52.10814050001643, 4.323775254205328 52.10795940079461, 4.323410791439029 52.10787737149673, 4.323049824131012 52.10779573196648, 4.322523957771694 52.10768096234008, 4.322541032124176 52.10772408266889, 4.321221662745431 52.10744204958332, 4.319873192086184 52.10713834502487, 4.319665201852255 52.10709430469345, 4.319415453008388 52.10704449220113, 4.318995952352845 52.10696932135885, 4.31867949919956 52.10690703823764, 4.317798163724013 52.10684852966506, 4.317450636950098 52.10683432046328, 4.317233147719585 52.10682740232939, 4.316832983002659 52.10681675852052, 4.316754493589372 52.10681478724246, 4.316535670011216 52.10680875490033, 4.31612799617735 52.10682518593752, 4.316039143845704 52.10682923280887, 4.315784249970951 52.10686637675796, 4.315400826109549 52.10692464333824, 4.315057539470065 52.10697707153117, 4.314716162360458 52.10702897680312, 4.314298476683849 52.1071156919852, 4.314177884423942 52.10714057175268, 4.314058990019187 52.10717373628995, 4.313857788588047 52.10723015092645, 4.313578104523202 52.10730859207713, 4.313578102362294 52.10730868203206, 4.313344448934605 52.10738511474233, 4.313031824059747 52.10748563625567, 4.312880698494516 52.10753567405193, 4.312671630389763 52.1076155658448, 4.312420829637565 52.10771287364947, 4.312212711212722 52.10778962692619, 4.31187123122251 52.10791217455939, 4.311720715722811 52.10796707014022, 4.3114988680213 52.10805007907343, 4.311387643465801 52.1080919402649, 4.311236637442787 52.10814898850241, 4.311009923695869 52.10823392935675, 4.310602187381344 52.10838562042568, 4.310108658257461 52.10856556006495, 4.309812994450433 52.10867036308684, 4.3097594003477 52.10868928857033, 4.309759545552238 52.10868928989749, 4.307161393126755 52.10964006767421, 4.307302917198231 52.10977646448019, 4.304197737931211 52.11087893519461, 4.304172963774413 52.11081686535472, 4.304160293500852 52.1107794456623, 4.304037440994247 52.11081858663414, 4.303984237908619 52.11083922098324, 4.303949061448074 52.11085094229072, 4.303779077418353 52.11091320022194, 4.303357725994011 52.11107642653711, 4.302966749895438 52.11122716749554, 4.302774868032691 52.11129524431157, 4.302256701511407 52.1114831047733, 4.301929435344348 52.11160116982733, 4.301555972784576 52.11172770782606, 4.30115665690936 52.11186065747683, 4.300812115296012 52.11196840358618, 4.300539957104265 52.11205335502434, 4.300370805214845 52.11210500916501, 4.300221518165424 52.11215028410965, 4.299971736978738 52.11222753047632, 4.299701590431861 52.1123076448503, 4.299323695977097 52.11241184261944, 4.299032393913945 52.11249131092126, 4.2989950740627 52.11250103372956, 4.298397924788428 52.11265758649731, 4.298131893139129 52.11272443166389, 4.29791526204338 52.11277708163216, 4.297674261562058 52.11283516890924, 4.297451667102755 52.11288686371923, 4.297155706694511 52.11295352001216, 4.296855567507459 52.11301789029211, 4.296626536309652 52.11306404104749, 4.296353076659685 52.1131179597399, 4.29551680325889 52.11327282442132, 4.29521179486848 52.1133271675784, 4.295096767411573 52.11335019169471, 4.295046998673687 52.11336141638621, 4.294999373675036 52.11337454764482, 4.294952763918823 52.1133879587635, 4.294904623639945 52.11340423158411, 4.294846680687691 52.11342733502946, 4.294794912015503 52.11344869780994, 4.294683774901871 52.11349773504897, 4.294439064322483 52.11361169082393, 4.294284872168425 52.11367794664187, 4.294251133576461 52.11369039765997, 4.294213338194696 52.11370155250758, 4.294157644022177 52.11371622706685, 4.294097377339182 52.11373283700209, 4.294073284367412 52.11373890580476, 4.294034920737486 52.11374942605175, 4.294015302181944 52.11375760355804, 4.293999575496018 52.11377381722532, 4.294007222052642 52.11379546123144, 4.29402836084621 52.11385642094848, 4.294047521752494 52.11390873297121, 4.294060391073439 52.11393770622644, 4.294097430055774 52.11401715011156, 4.294117016567922 52.1140460956675, 4.294149899015735 52.11408657977187, 4.294177361060474 52.11411586771202, 4.293937394117358 52.1142147654951, 4.293771029061818 52.11415785244493, 4.293533446305061 52.11421299659983, 4.293314280871745 52.11426129972092, 4.290844819788498 52.11656238906698, 4.286654017863062 52.1192449103093, 4.286909035286531 52.11934666053139, 4.286909390968489 52.11934680210472, 4.286909834052157 52.11934697741127, 4.28691002439435 52.11934706532205, 4.286910415946219 52.11934727032218, 4.286910909088267 52.11934754814045, 4.287023842344941 52.119410951257, 4.287023934620323 52.11941100423758, 4.28702409292632 52.11941109020332, 4.287024179140057 52.11941113599523, 4.287024294312173 52.11941120016201, 4.287024539722942 52.11941133192796, 4.28720218362788 52.11950484822732, 4.287204147368048 52.11950588425129, 4.287204267981416 52.11950594462827, 4.287204355302627 52.11950598165235, 4.287206179139838 52.11950661861666, 4.287206705727023 52.11950680512505, 4.287292433586935 52.11953687415539, 4.28729254315718 52.11953691248419, 4.287587196405903 52.11963920379002, 4.287592492375327 52.11964104225476, 4.28759261365109 52.11964107575483, 4.287592803145273 52.11964108959196, 4.287598770294959 52.11964144040569, 4.28792429601138 52.11966052438846, 4.287925036343545 52.11966057243812, 4.287925497456325 52.11966059484208, 4.287925835470779 52.11966062158456, 4.287926135629731 52.11966066553013, 4.287926905380598 52.11966082193352, 4.287927404781678 52.11966091821042, 4.288256985293494 52.11972651433859, 4.288258005389091 52.11972671092848, 4.288258232658908 52.11972674706168, 4.288259108081031 52.11972688305138, 4.288531411551702 52.11976741213327, 4.288531972693418 52.11976749855904, 4.288532700028203 52.11976760408954, 4.288532784366877 52.11976761749383, 4.288532947576583 52.11976764918919, 4.28853306362855 52.11976767770195, 4.288533231820315 52.11976772425662, 4.288533773968509 52.11976789444526, 4.288534373980429 52.11976806736758, 4.289022171590914 52.11991431885716, 4.289022437907659 52.11991439814545, 4.289023075752985 52.11991459116821, 4.289023301149113 52.11991466733223, 4.289023544744834 52.11991476451357, 4.289024076341376 52.11991500153403, 4.289024350503451 52.1199151242369, 4.289555982307313 52.12015249222566, 4.289854764457083 52.12028651751564, 4.289855056134895 52.12028665299791, 4.289855258732602 52.12028675034456, 4.289855538692017 52.12028689120411, 4.289855794714287 52.12028702690316, 4.290267949461239 52.12050965386782, 4.290268125234893 52.12050975480454, 4.2902682949597 52.12050984800423, 4.290601397498191 52.12070173059927, 4.29060165919706 52.1207018893918, 4.290601923515259 52.1207020504032, 4.290973611216528 52.12093787311501, 4.290973820829788 52.12093801167185, 4.290974128559965 52.12093821971926, 4.290974248697784 52.12093829983845, 4.290974331801183 52.12093836370315, 4.290974618740766 52.12093858362704, 4.291269105226286 52.12116955311365, 4.291270936330574 52.12117098888149, 4.291271033436289 52.1211710633, 4.291271145945848 52.12117112743783, 4.291273493688254 52.12117232112598, 4.291576861052997 52.12132639900484, 4.291577365342397 52.12132666044802, 4.291578499337085 52.12132723003572, 4.29157863741956 52.12132730538342, 4.291578738480522 52.12132736392825, 4.291578892850958 52.12132750197068, 4.291579830331023 52.12132845267342, 4.291580033108414 52.12132865206317, 4.291753358037302 52.12150358454134, 4.291753763501067 52.12150398715972, 4.291756755288759 52.12150701374705, 4.291756832967173 52.12150708085256, 4.291756907874811 52.12150711556335, 4.291761697195383 52.12150902264635, 4.291762403224348 52.12150930790808, 4.292009797791303 52.12160804037706, 4.292010697382972 52.12160839217312, 4.292016088457313 52.12161054897385, 4.2920164405151 52.12161069433817, 4.292016848401588 52.1216108528395, 4.292017209158636 52.12161104327198, 4.292017546340633 52.12161121373494, 4.292048675810345 52.12162733349099, 4.292049068162452 52.12162754396739, 4.292053979365817 52.12163007925018, 4.29206379347214 52.12163516125917, 4.292064589989249 52.12163557299497, 4.292077183463526 52.12164209517659, 4.292077515299511 52.12164226558969, 4.292182670215167 52.12169671408853, 4.29218307068235 52.12169692079945, 4.292183670910704 52.12169723195869, 4.29218385837152 52.12169732916064, 4.292183955385789 52.12169740741793, 4.292184038492329 52.12169747128181, 4.292184402136933 52.12169776213916, 4.292184809582682 52.12169808412637, 4.292322636555882 52.12180748347943, 4.292323453139439 52.12180813130899, 4.292323536165725 52.12180819846373, 4.292323671228183 52.12180828804674, 4.292324579370501 52.12180887308585, 4.2925775741222 52.12197213417448, 4.292577663601813 52.12197219261098, 4.292577763559419 52.12197225992271, 4.292577826696202 52.12197230220448, 4.292808143273424 52.12212669382222, 4.292808689607381 52.12212705879191, 4.292809637556743 52.12212769302442, 4.292809732249136 52.12212775699533, 4.292809940127554 52.12212785767757, 4.292811559948418 52.1221286440808, 4.292975831367513 52.12220825849933, 4.292976518397778 52.12220859240506, 4.292976864592903 52.1222087591085, 4.292976951359933 52.12220881916532, 4.292977100292756 52.12220892478642, 4.292977278228533 52.12220904713548, 4.292977743524955 52.12220937294855, 4.29327827234187 52.12241939959956, 4.293278438829383 52.12241951635568, 4.293278645649143 52.12241966036866, 4.293278784118571 52.12241975656568, 4.293278946423866 52.12241989851977, 4.29327903547549 52.12241997450774, 4.293279238829518 52.12242015085747, 4.293478043316358 52.12259316153938, 4.293478446557168 52.12259351036562, 4.293479226735577 52.12259419021809, 4.293479390644971 52.12259430310964, 4.293480675947857 52.12259513851987, 4.293654015656004 52.12270785184781, 4.293654227959183 52.1227079904247, 4.293654484159502 52.12270815629142, 4.293654535767733 52.12270819627112, 4.293654681815688 52.12270831064262, 4.293654902183991 52.12270848385774, 4.294058564551796 52.12302537497214, 4.294060510328741 52.12302690283019, 4.294060598787076 52.12302696674227, 4.294060702662676 52.12302701982477, 4.294063115319362 52.12302822667616, 4.294371724199245 52.12318274461784, 4.29437231233614 52.1231830413893, 4.294372433860252 52.12318310176722, 4.29437272534259 52.12318324656293, 4.294373067025442 52.12318348893068, 4.294373615320434 52.12318388408551, 4.294686356926807 52.12340989745242, 4.294687459631551 52.12341069330198, 4.294687628665643 52.12341081556588, 4.294687789593443 52.12341090483714, 4.294689005868438 52.12341157610367, 4.294689098214841 52.12341162688431, 4.294889140423924 52.12352199020787, 4.294889316273526 52.12352208894369, 4.294889642572912 52.12352226807543, 4.294889837235797 52.12352239935447, 4.294890131012359 52.12352259628955, 4.295191555421437 52.12372489551447, 4.295191650080399 52.12372496112898, 4.295191779901529 52.12372504681966, 4.295191987041889 52.12372517821378, 4.295520302256508 52.12393621834338, 4.295520422490966 52.12393629516692, 4.295520528601453 52.12393636637348, 4.295673526003683 52.12403897353404, 4.295673606714226 52.12403902640065, 4.29567368653364 52.12403907925906, 4.295673798708281 52.12403915765369, 4.295847605950744 52.12416043987256, 4.295848619863039 52.12416115040071, 4.295848676861896 52.12416118878343, 4.295848734711683 52.12416122881996, 4.295848933467308 52.12416133873884, 4.295849922019265 52.12416188334733, 4.295850008211027 52.12416193077828, 4.295896342286301 52.12418750862741, 4.296286920016908 52.12440309376104, 4.296287723892414 52.12440353625863, 4.296287888337954 52.1244036277547, 4.296288286737605 52.12440381138993, 4.29628892222727 52.12440410474932, 4.296639703687719 52.1245656495402, 4.296639863229641 52.12456572288578, 4.29663998132994 52.12456577774342, 4.296640252948446 52.12456589711285, 4.296951257600869 52.12470229822252, 4.29695185551635 52.12470256105642, 4.296952329106188 52.12470276842684, 4.296952563700026 52.12470287099445, 4.296952643950529 52.12470290629988, 4.296952710592941 52.12470295135473, 4.296952877058403 52.12470306975117, 4.296953275767375 52.12470335049365, 4.296953763886835 52.12470369296032, 4.297195381169886 52.12487340020693, 4.297197557887606 52.12487493234092, 4.297197646447777 52.12487499241112, 4.297197707013285 52.12487503082615, 4.297197874617691 52.1248751025996, 4.297200554251673 52.12487626137966, 4.297513682818002 52.12501169417909, 4.297514468682208 52.12501203555459, 4.297514787095062 52.12501217345911, 4.297515134824852 52.12501238844206, 4.297515765062032 52.12501278817948, 4.297825649796807 52.12520934488138, 4.297825992129211 52.12520956200808, 4.297826261868711 52.12520975871351, 4.297826321370168 52.12520980425054, 4.298027035633547 52.1253565273732, 4.298027152948567 52.12535661459101, 4.298027259703469 52.12535669622506, 4.298230884890946 52.12551342866382, 4.298231437806662 52.12551385621171, 4.298232407331915 52.12551459867775, 4.298232487780722 52.12551466251261, 4.298232582795607 52.12551471386369, 4.298234107369233 52.12551554045777, 4.298234413547632 52.12551570512996, 4.298500458953727 52.12565958978191, 4.298500570687395 52.12565965006512, 4.299027584116673 52.12594108561657, 4.299027679186829 52.12594113477294, 4.299027809409262 52.12594120455289, 4.299277885206326 52.12607204075439, 4.299278061249344 52.12607213235318, 4.299278210864535 52.12607221108978, 4.299278404209937 52.12607232424457, 4.299278507911803 52.1260723850015, 4.299751741105544 52.12635030084264, 4.299752133068091 52.12635053049104, 4.299752216634759 52.12635057624897, 4.29975231686669 52.12635063313309, 4.299752530618058 52.1263507503157, 4.300222070909391 52.12660685194, 4.300222154477021 52.12660689769763, 4.300222312740519 52.12660698748518, 4.300533690948202 52.12678500875683, 4.300533771842931 52.12678505448955, 4.30053384395926 52.12678509465515, 4.300533964303422 52.1267851676341, 4.300810165902134 52.12695199351786, 4.300810266854522 52.1269520575398, 4.300810352976899 52.12695210825819, 4.301191492762677 52.12718826800563, 4.301191654341569 52.12718836824625, 4.301191852657065 52.12718849735376, 4.301813560900089 52.12760221589356, 4.301813678441654 52.12760229433158, 4.301813781897279 52.12760236550785, 4.302268327285447 52.12791837595974, 4.302268800583398 52.12791870784343, 4.302268901420153 52.12791877680073, 4.302268964627801 52.12791881688324, 4.302269232475691 52.12791898283787, 4.30226950036355 52.12791914714695, 4.302785961310113 52.12823832897146, 4.302786110592511 52.12823842196464, 4.302786369705223 52.12823858070561, 4.302786677247727 52.12823880078927, 4.302786734164531 52.12823884300816, 4.302904676258934 52.12832409923707))",41
